,device_id,gender,age,group
29966,4894279414258061744,M,50,M39+
29967,7346902284222019744,F,22,F23-
29968,-5622408549893631214,M,21,M22-
29969,-8990355518182358732,M,29,M29-31
29970,-4899266241736501511,M,33,M32-38
29971,8453282868614994530,F,32,F29-32
29972,-1021613832219453270,M,34,M32-38
29973,6407653839351056713,M,34,M32-38
29974,5718641063400248003,F,29,F29-32
29975,3020646413282336019,M,35,M32-38
29976,8263308971969033637,F,23,F23-
29977,5884140275828399489,M,28,M27-28
29978,-2581705408300586025,M,20,M22-
29979,-7414231885532597221,M,56,M39+
29980,-1559800564658099747,M,48,M39+
29981,8958787943878245557,M,48,M39+
29982,6884944805377276418,F,29,F29-32
29983,33754462094964280,F,49,F43+
29984,9203630033006964955,F,23,F23-
29985,-5846380781251403951,M,37,M32-38
29986,-7432615977274567276,M,33,M32-38
29987,7604292405639691519,M,33,M32-38
29988,-3130366449543452817,M,24,M23-26
29989,-6647476738543061954,F,32,F29-32
29990,4185659788891097759,F,32,F29-32
29991,7877581212258304311,F,50,F43+
29992,8899278887095112795,F,33,F33-42
29993,2639410369074866637,M,32,M32-38
29994,2584804303828617401,M,32,M32-38
29995,-2225847465433663384,M,27,M27-28
29996,-3082268450487304996,M,27,M27-28
29997,1152632351682290156,F,50,F43+
29998,3402544806801341354,F,50,F43+
29999,8704793273169867666,F,50,F43+
30000,-7750335975944502850,F,50,F43+
30001,7700442537998152437,M,26,M23-26
30002,-6634254988664478679,F,28,F27-28
30003,-498560130352401225,F,31,F29-32
30004,-9173774246501780929,F,31,F29-32
30005,3094860549497807047,M,20,M22-
30006,-5123629867673185810,M,28,M27-28
30007,-4262185880583045163,F,29,F29-32
30008,-1947561223942536851,M,27,M27-28
30009,810872720156669920,F,22,F23-
30010,-6347352730893291721,F,27,F27-28
30011,-1762180185174285163,F,27,F27-28
30012,9155155558515090234,M,49,M39+
30013,-5561200132505185674,M,33,M32-38
30014,-4647182695438135313,F,25,F24-26
30015,5808682780522844625,M,25,M23-26
30016,6731449729202273867,F,20,F23-
30017,5737686121400044432,F,20,F23-
30018,-368785111861123562,F,20,F23-
30019,7452838136411435666,F,31,F29-32
30020,-3719617358291257081,F,29,F29-32
30021,7973512514787555318,M,31,M29-31
30022,9024829706875047669,M,26,M23-26
30023,1543290476414888702,M,26,M23-26
30024,-4794509148630320039,F,30,F29-32
30025,-4924707289870232651,M,25,M23-26
30026,-7632842754884873332,M,36,M32-38
30027,-5487247430982107181,F,19,F23-
30028,7837539419592942001,F,50,F43+
30029,-7206176843930327871,M,32,M32-38
30030,-3743242289636299001,M,21,M22-
30031,6490545117356683029,M,39,M39+
30032,-727204878593826951,M,22,M22-
30033,-3935882187079895714,M,25,M23-26
30034,3360644399716454411,M,25,M23-26
30035,8343860488306645588,F,42,F33-42
30036,6886059394254336761,M,23,M23-26
30037,-65490064925632166,M,23,M23-26
30038,8389438366160713422,F,34,F33-42
30039,-5459487565544712878,F,41,F33-42
30040,-1150227437628309994,M,24,M23-26
30041,-1325226662132346437,M,24,M23-26
30042,9150810442076593390,M,24,M23-26
30043,674097493522241738,M,24,M23-26
30044,-8754452537234569341,M,24,M23-26
30045,-1013591676718998989,F,27,F27-28
30046,208133401792083027,F,21,F23-
30047,5364562572395092601,F,45,F43+
30048,-4607662570247520992,M,21,M22-
30049,3386694456835390388,M,20,M22-
30050,-6474258968772514335,M,26,M23-26
30051,8546919214613585367,M,34,M32-38
30052,-3262524488194056684,F,31,F29-32
30053,8001200584158165100,M,31,M29-31
30054,-1188160126544445702,F,29,F29-32
30055,6003714265132473183,M,40,M39+
30056,-8811697151637314686,F,25,F24-26
30057,-6332096535289711562,F,27,F27-28
30058,-5873521698167151961,M,22,M22-
30059,3899947477499604178,F,26,F24-26
30060,-4126906565268243318,M,28,M27-28
30061,7649878448891885274,M,24,M23-26
30062,-2919831047902651962,M,52,M39+
30063,-5516918617492631041,M,42,M39+
30064,4696870609678337654,M,27,M27-28
30065,-4839771784512054344,M,30,M29-31
30066,1643321054929750543,M,30,M29-31
30067,8353787347684516489,F,25,F24-26
30068,8306258214123266652,F,21,F23-
30069,2658705766284319649,F,35,F33-42
30070,6601406186183776042,M,20,M22-
30071,-4838845665773182946,M,31,M29-31
30072,-3451682236502826461,M,31,M29-31
30073,8628075391860281791,M,40,M39+
30074,6320891847492571879,M,28,M27-28
30075,1836560411870968623,F,37,F33-42
30076,-2494692066028291157,M,42,M39+
30077,-1686714889871523162,F,54,F43+
30078,7982630425971210497,F,32,F29-32
30079,-705725413253588049,M,26,M23-26
30080,-3647425919536202953,M,27,M27-28
30081,-8705968198316309774,F,53,F43+
30082,133476669905723163,M,23,M23-26
30083,4674059768608318030,M,23,M23-26
30084,4240234362310156831,M,38,M32-38
30085,3881311715020773327,M,24,M23-26
30086,-8432750053310927519,M,55,M39+
30087,49246416574633741,F,39,F33-42
30088,7750360234672020617,M,23,M23-26
30089,-5855601425768082522,M,27,M27-28
30090,5135547808784488262,F,21,F23-
30091,1913877017213220422,M,22,M22-
30092,1609246039198935734,M,27,M27-28
30093,510690031243258679,M,19,M22-
30094,-6799333098279399396,F,26,F24-26
30095,8114316500281327391,M,24,M23-26
30096,-820541159181425692,M,22,M22-
30097,5780988277266731292,M,51,M39+
30098,-5335439107092295810,M,51,M39+
30099,-7350048266204915883,M,39,M39+
30100,-5119753942771990979,F,27,F27-28
30101,-7107900848664544307,M,37,M32-38
30102,1543690683004255311,F,25,F24-26
30103,4495477896736271803,F,25,F24-26
30104,4835708139648270980,M,27,M27-28
30105,-530558388492050413,M,28,M27-28
30106,-4841450832301573832,M,24,M23-26
30107,3596942304811880636,F,31,F29-32
30108,-293531577587186104,F,35,F33-42
30109,1938532293414814377,F,35,F33-42
30110,-2485613045599163733,M,28,M27-28
30111,2980888543756615841,M,62,M39+
30112,4526198299573802135,F,33,F33-42
30113,8540441212957417538,F,25,F24-26
30114,-7314898714081281289,M,33,M32-38
30115,-8960953759955157504,M,33,M32-38
30116,-4410691291931310441,M,33,M32-38
30117,7555411262891952650,M,33,M32-38
30118,8490622669015199443,M,33,M32-38
30119,775438421539164853,M,33,M32-38
30120,4056175708198621112,F,49,F43+
30121,-6016997836099375835,F,62,F43+
30122,6721516834303072995,F,23,F23-
30123,-7386712837314928026,M,28,M27-28
30124,-9023459785103384497,F,27,F27-28
30125,8805735809012332089,F,38,F33-42
30126,-456695719869252948,F,25,F24-26
30127,-3460094833976442120,F,32,F29-32
30128,-611902533150692620,F,32,F29-32
30129,876768841322099863,M,28,M27-28
30130,2003148305548746558,M,27,M27-28
30131,4445185817076348783,M,31,M29-31
30132,-6982698331075327712,F,38,F33-42
30133,-4730639515082999812,F,19,F23-
30134,-6895229389757991167,M,20,M22-
30135,6752348599998825777,M,20,M22-
30136,-2275321572570837912,M,32,M32-38
30137,6314073248202202444,M,27,M27-28
30138,-6462746163621960367,M,43,M39+
30139,2290467687105805413,F,29,F29-32
30140,-278847914351884208,M,20,M22-
30141,7685937209060001078,M,21,M22-
30142,-6964811311623940050,F,49,F43+
30143,7081670846683341582,M,16,M22-
30144,5079209421453209473,F,29,F29-32
30145,8219504246911303095,F,28,F27-28
30146,-503918640036533354,M,43,M39+
30147,4733874257543527614,F,24,F24-26
30148,8176143876160413837,M,21,M22-
30149,7997276963290460554,F,24,F24-26
30150,-4377521978364312102,M,42,M39+
30151,-6513393480272616139,F,27,F27-28
30152,8130221152114582811,F,44,F43+
30153,6027483453096559925,F,37,F33-42
30154,-8593808748425101911,M,21,M22-
30155,-2084576120612431246,M,47,M39+
30156,880380264351516573,F,29,F29-32
30157,7318278212755526573,M,28,M27-28
30158,5418492217213012255,M,26,M23-26
30159,-6979301534023016611,F,37,F33-42
30160,6549536294482217220,M,43,M39+
30161,-915237348637921653,F,27,F27-28
30162,4907188492944909028,M,33,M32-38
30163,-7650798736056982524,M,22,M22-
30164,8478493817577640367,M,31,M29-31
30165,851840161187667770,F,62,F43+
30166,8306306373260366458,M,29,M29-31
30167,-348859068518770597,M,29,M29-31
30168,-6315273508653553129,F,35,F33-42
30169,4152848737523885881,M,26,M23-26
30170,7236393560264072287,M,26,M23-26
30171,4486315635466452248,F,39,F33-42
30172,1183881480478456964,F,35,F33-42
30173,-5716191812614481993,F,24,F24-26
30174,3846357925072869145,M,46,M39+
30175,-3156405559083738620,M,22,M22-
30176,-6104342105465507802,M,24,M23-26
30177,7528224202511884110,M,26,M23-26
30178,6667453145675378303,M,25,M23-26
30179,3132861355949762783,M,32,M32-38
30180,8792416629326951521,F,79,F43+
30181,126214391416461828,M,35,M32-38
30182,-7018530123788992400,M,43,M39+
30183,-8864355021312886745,M,26,M23-26
30184,-7162032103208790650,M,44,M39+
30185,-2652541198226848575,F,19,F23-
30186,-1363473619836226549,M,21,M22-
30187,-2167554642639984806,M,19,M22-
30188,721933290314511070,M,39,M39+
30189,234526657621765582,M,21,M22-
30190,4121012980847188861,F,45,F43+
30191,-7896916240590611004,F,42,F33-42
30192,7016411968775507996,M,35,M32-38
30193,-6084508365574113632,M,20,M22-
30194,2291040935227195881,M,20,M22-
30195,-847680889877824023,F,26,F24-26
30196,-227714389189646395,M,31,M29-31
30197,7993397951484832537,F,46,F43+
30198,8096430252204434372,M,33,M32-38
30199,-7037924200737460649,F,34,F33-42
30200,-221979360588926034,M,21,M22-
30201,7169212120827507091,M,22,M22-
30202,2336441622261304531,M,28,M27-28
30203,3524541289307186116,M,34,M32-38
30204,2987254040565051679,M,23,M23-26
30205,7066435720881000350,F,63,F43+
30206,7212603140124190900,M,21,M22-
30207,2895210400241128190,F,34,F33-42
30208,-8954216444495042520,F,34,F33-42
30209,-1512816327025997574,M,28,M27-28
30210,3708405186166207285,F,23,F23-
30211,5188111508228650834,M,34,M32-38
30212,3918813106601605844,F,26,F24-26
30213,3066895679131689802,M,35,M32-38
30214,-6167858508568175061,F,28,F27-28
30215,-8955473176960432531,F,27,F27-28
30216,-4356028837927347546,M,26,M23-26
30217,2140037997835424460,M,34,M32-38
30218,-4336830936521308829,M,20,M22-
30219,-5728528999011312473,M,33,M32-38
30220,421998935778841427,F,43,F43+
30221,8680438696568513110,M,39,M39+
30222,-6069531300536334251,M,39,M39+
30223,-3821934991216469767,M,18,M22-
30224,-5013896927811656853,M,23,M23-26
30225,8225395574647336840,F,32,F29-32
30226,-6789088509396089564,M,35,M32-38
30227,3428254094226784957,M,37,M32-38
30228,5206826529346998181,F,30,F29-32
30229,-1459210388501472438,M,37,M32-38
30230,4515446926393810030,M,29,M29-31
30231,-875266618999200561,M,43,M39+
30232,-3601089393497038300,M,45,M39+
30233,-8994864209806382063,F,46,F43+
30234,1602821687356048114,F,46,F43+
30235,-5060269793551746040,M,32,M32-38
30236,1565088385253640112,M,41,M39+
30237,-5425179864411221400,M,39,M39+
30238,-1122079712460005598,F,28,F27-28
30239,-8822632300549760673,M,32,M32-38
30240,-1666901688160317917,F,19,F23-
30241,3650925061856469260,F,32,F29-32
30242,-1450105386698019502,M,22,M22-
30243,-8132395622156584887,M,22,M22-
30244,-1128912150547526016,M,22,M22-
30245,5922962845416107007,M,30,M29-31
30246,6259144599720062097,M,46,M39+
30247,-1675052936482341625,M,32,M32-38
30248,-4902025926105881031,F,26,F24-26
30249,7730336322330977347,M,35,M32-38
30250,-7930822997577387097,M,35,M32-38
30251,-2388870181361346627,M,35,M32-38
30252,-1868895392123057059,M,35,M32-38
30253,-5173448531969194156,M,35,M32-38
30254,3611133061034895936,M,35,M32-38
30255,-8244432885093627252,M,44,M39+
30256,-8864019691449730181,F,41,F33-42
30257,-5367725428878778394,F,18,F23-
30258,-4369011540642820682,M,29,M29-31
30259,6023746664186835500,F,53,F43+
30260,1374912263132441016,M,27,M27-28
30261,-4241617339706041412,M,27,M27-28
30262,-1610941570607171501,F,20,F23-
30263,7086469189998544955,M,20,M22-
30264,-1507799765668170836,M,21,M22-
30265,7807755724914156360,M,21,M22-
30266,3534144384657647495,F,22,F23-
30267,8003202845544893648,F,24,F24-26
30268,3782309934303527499,M,28,M27-28
30269,-8118661082824434793,M,23,M23-26
30270,-3769331109688227250,F,46,F43+
30271,6501593451359740005,M,55,M39+
30272,8982458170081011498,M,55,M39+
30273,-4238328008839362058,M,31,M29-31
30274,-7311632394448921899,F,30,F29-32
30275,5592800294668043209,M,30,M29-31
30276,-6006261647828600546,F,50,F43+
30277,8694374152520689381,F,50,F43+
30278,-4891028333575029526,F,50,F43+
30279,8718777258975107566,M,27,M27-28
30280,-1773343443779508613,F,22,F23-
30281,-1923446094179362012,F,27,F27-28
30282,5052971635236477250,F,29,F29-32
30283,5865235879605312150,M,30,M29-31
30284,333933945559053312,M,29,M29-31
30285,-7356796189040746269,M,29,M29-31
30286,-3926633347464052424,F,36,F33-42
30287,4650689848601937493,M,34,M32-38
30288,-5358890273110512386,M,37,M32-38
30289,5108641311061553247,F,26,F24-26
30290,-3695505048429839187,F,38,F33-42
30291,-4595292858641114015,M,22,M22-
30292,5815076585262113605,M,27,M27-28
30293,-6671118572420451560,M,45,M39+
30294,-6877006147327816689,F,20,F23-
30295,8666650853590997079,M,21,M22-
30296,64383487638900404,F,44,F43+
30297,-9146492723658503984,F,44,F43+
30298,6119457889134198651,M,24,M23-26
30299,-6857511588973042843,M,56,M39+
30300,2764705322723981272,F,17,F23-
30301,-1575465289061927263,M,34,M32-38
30302,-8440630265709278361,M,28,M27-28
30303,-6874014189349007721,M,29,M29-31
30304,-3893109728507119856,M,29,M29-31
30305,-490172160376176437,M,23,M23-26
30306,7018857895812304147,F,30,F29-32
30307,2288614691429628206,M,31,M29-31
30308,2654410180010080354,M,29,M29-31
30309,-7628853613932016379,M,22,M22-
30310,-6722441045600668588,M,28,M27-28
30311,-8499424813078359110,M,23,M23-26
30312,8135164137020402815,F,56,F43+
30313,-2237459071407559522,M,22,M22-
30314,9058109613124975323,M,35,M32-38
30315,-4866177780261996851,M,36,M32-38
30316,127044814974550275,F,30,F29-32
30317,7924674981141299660,F,46,F43+
30318,6325546461927818486,M,26,M23-26
30319,4614591682572420196,M,23,M23-26
30320,-7805264148747605372,F,56,F43+
30321,-6760236442849448755,M,30,M29-31
30322,7889887991286036842,F,25,F24-26
30323,-7573465016734446119,M,30,M29-31
30324,-6009376608304165425,M,34,M32-38
30325,-6508063430401083568,M,26,M23-26
30326,2724302680145270626,F,30,F29-32
30327,-70704405600130487,F,37,F33-42
30328,2300942046233948988,F,46,F43+
30329,-3362350602975032913,F,17,F23-
30330,-1533053426678396673,M,35,M32-38
30331,-7458627611050371380,F,43,F43+
30332,918478147943514394,F,43,F43+
30333,8840410615618095880,M,41,M39+
30334,-3635032102756152356,M,30,M29-31
30335,3996483941794381752,M,32,M32-38
30336,-1532988165600486077,M,33,M32-38
30337,-2495075462548895922,F,28,F27-28
30338,-3557629355157343476,M,20,M22-
30339,-3795664876975225479,F,28,F27-28
30340,-7258652651885856854,M,32,M32-38
30341,8250099601620258800,M,32,M32-38
30342,6908636668121022796,M,57,M39+
30343,5383780751470677479,F,30,F29-32
30344,-1537017611250767053,F,27,F27-28
30345,8332997569904763258,M,21,M22-
30346,1486094276859350375,M,43,M39+
30347,-8173916386886441863,M,36,M32-38
30348,-2610972638743660993,M,38,M32-38
30349,9002227939000995473,M,21,M22-
30350,-8692832777667608731,F,39,F33-42
30351,4233600939686249924,M,28,M27-28
30352,-4683651242540299419,M,27,M27-28
30353,5097517470697649282,F,41,F33-42
30354,-2968983310075455569,F,34,F33-42
30355,-1772228755561809501,F,34,F33-42
30356,-2905871473101500890,M,27,M27-28
30357,-1622195631914914867,M,22,M22-
30358,-4398738102682089971,M,30,M29-31
30359,-3527213023020413943,F,27,F27-28
30360,8494639482589390722,M,29,M29-31
30361,3352278057502101888,F,32,F29-32
30362,3406735765520218239,F,31,F29-32
30363,-3290142884859036903,F,41,F33-42
30364,-6125140267926254160,M,32,M32-38
30365,-4265327920039385000,F,24,F24-26
30366,5396459331538879362,F,31,F29-32
30367,3555108735596628841,F,58,F43+
30368,3092720560039894227,M,29,M29-31
30369,-6983342518552419191,F,42,F33-42
30370,6243606371528321833,M,30,M29-31
30371,2064828967575236142,M,30,M29-31
30372,-243538810938911459,M,31,M29-31
30373,345738539278187886,M,37,M32-38
30374,-2991255324833298370,M,27,M27-28
30375,-896245732933262792,F,23,F23-
30376,1585345772257633169,M,20,M22-
30377,-4424097818530909523,F,33,F33-42
30378,5684098728951617827,M,30,M29-31
30379,-3480480420950400909,M,29,M29-31
30380,5457863176025315535,M,30,M29-31
30381,-5538138875370217046,F,33,F33-42
30382,5562561891765757525,F,33,F33-42
30383,-8674524709309236301,M,25,M23-26
30384,7229793195948083886,F,48,F43+
30385,2451079030678389611,M,37,M32-38
30386,315979846106579328,M,25,M23-26
30387,-5752399762750978486,F,49,F43+
30388,-3605742031284734649,M,42,M39+
30389,-2984031360834302534,M,42,M39+
30390,-7978523492783444011,M,26,M23-26
30391,7938385073493047829,M,40,M39+
30392,8963020038022060851,M,20,M22-
30393,1546935898601929800,F,29,F29-32
30394,-8218727586246678821,M,49,M39+
30395,-6885563276249019156,M,27,M27-28
30396,6483263309282500285,F,24,F24-26
30397,-6186398093798524192,F,24,F24-26
30398,-544918083963141627,F,42,F33-42
30399,320475938977913717,F,40,F33-42
30400,4277725375355485601,M,25,M23-26
30401,5084598358266531185,M,42,M39+
30402,-4703046360679142127,M,29,M29-31
30403,8767902977910017371,M,21,M22-
30404,-1489632342795562801,F,24,F24-26
30405,5380749525532069650,M,49,M39+
30406,3574204310688476453,M,28,M27-28
30407,-4713364457395177321,M,32,M32-38
30408,5126471045385259694,M,53,M39+
30409,-3621170710535073310,M,53,M39+
30410,8319943376396882792,M,53,M39+
30411,-118816623938141351,M,53,M39+
30412,-9085883839502743591,F,41,F33-42
30413,-3807876725912055345,M,42,M39+
30414,811571401830764397,M,32,M32-38
30415,1946302634062517988,M,43,M39+
30416,4773733480583058952,M,17,M22-
30417,4516468724544565402,F,20,F23-
30418,-5279910427878372034,M,32,M32-38
30419,-5672948213468996369,M,32,M32-38
30420,-6163851528177165216,M,32,M32-38
30421,1639305059231741289,M,31,M29-31
30422,-2418211585179271359,M,28,M27-28
30423,3129155666711484575,F,17,F23-
30424,-6295458399034540196,M,32,M32-38
30425,1214350230621653333,M,23,M23-26
30426,-8361052155742783102,F,31,F29-32
30427,-321105222495550822,M,29,M29-31
30428,-5457006839206735499,M,30,M29-31
30429,1304661405153788425,F,21,F23-
30430,7473340794018589653,M,27,M27-28
30431,7672785870357162486,M,20,M22-
30432,-2647338866718382027,M,25,M23-26
30433,-8862554620848825396,F,24,F24-26
30434,5611623028260120823,F,23,F23-
30435,-2350899499367494894,M,32,M32-38
30436,6146756872023866138,M,42,M39+
30437,7981307070243038146,F,27,F27-28
30438,-15757824106214834,M,34,M32-38
30439,3601416160304945527,F,40,F33-42
30440,-4038051455239621528,M,20,M22-
30441,8679596758809264366,M,18,M22-
30442,-1585679701334863207,M,18,M22-
30443,-6874434652764362112,M,29,M29-31
30444,-8666051721253155192,M,29,M29-31
30445,2943255976692928857,F,24,F24-26
30446,6173544763915999557,F,33,F33-42
30447,-6977683474335431576,M,28,M27-28
30448,-4434591576012966834,M,44,M39+
30449,6167566702868620293,M,44,M39+
30450,8167245694575414089,M,29,M29-31
30451,3693106541310910384,M,35,M32-38
30452,5588557168786253142,F,27,F27-28
30453,-647856171297530788,M,45,M39+
30454,2306972290601421607,M,45,M39+
30455,7188738752582948898,F,27,F27-28
30456,-8806285456507148665,M,41,M39+
30457,-2073792552596460712,M,22,M22-
30458,-5731772050870557319,M,21,M22-
30459,-7880669290763012747,M,32,M32-38
30460,3719367920983942214,F,20,F23-
30461,5247140431184341632,M,34,M32-38
30462,6422308579877943926,F,30,F29-32
30463,6597428864309791277,M,22,M22-
30464,-6214413613366765337,M,29,M29-31
30465,7853597827561927694,M,26,M23-26
30466,350340574956203553,F,51,F43+
30467,-6384859014007279766,F,48,F43+
30468,-3119127913910646290,M,26,M23-26
30469,121136629542843666,M,26,M23-26
30470,-4029890804452224360,M,26,M23-26
30471,8973560612287490412,M,21,M22-
30472,-6559907801758359094,M,24,M23-26
30473,-1124032789343312161,M,48,M39+
30474,-5788069506197712542,M,41,M39+
30475,-6888857611540287899,M,41,M39+
30476,4816944735480356145,M,41,M39+
30477,3184018370936001319,F,27,F27-28
30478,7061821234952858516,M,20,M22-
30479,-95394402499801825,F,42,F33-42
30480,6412359191560401554,M,35,M32-38
30481,-8778526176668889965,M,43,M39+
30482,-5998069602400130797,F,34,F33-42
30483,-4422238990753462235,F,34,F33-42
30484,4899071004219061100,M,46,M39+
30485,-7714513645918057611,M,39,M39+
30486,-4992926639927221698,M,25,M23-26
30487,3547062447512092791,M,43,M39+
30488,-1114609444943082047,M,30,M29-31
30489,-576561203280240313,F,55,F43+
30490,505849498148807353,F,23,F23-
30491,2575606312561138518,M,38,M32-38
30492,-6540149687134930461,M,29,M29-31
30493,-3196352579093529310,F,31,F29-32
30494,6611999948407430413,F,31,F29-32
30495,-5840675318346175189,M,25,M23-26
30496,-3367724035312196382,M,42,M39+
30497,5386344601728764520,M,19,M22-
30498,-6546060766113102452,F,44,F43+
30499,2358440479650450118,M,44,M39+
30500,2887310078949201149,M,41,M39+
30501,-2967689893977107677,M,33,M32-38
30502,-6064514903419911766,F,40,F33-42
30503,8407043456282685230,M,51,M39+
30504,3084032401670087887,M,46,M39+
30505,8702473188856642328,M,23,M23-26
30506,-6868397220402718392,F,21,F23-
30507,-3895474529741360916,F,27,F27-28
30508,5951241348350205020,M,24,M23-26
30509,-5762335781706756553,M,24,M23-26
30510,8965400172846006660,M,29,M29-31
30511,-4124903580723787138,M,37,M32-38
30512,9132551705426011255,M,34,M32-38
30513,-6819005105996633238,F,30,F29-32
30514,-3464533743457851994,M,29,M29-31
30515,8676640524218016252,M,43,M39+
30516,5609476105296241050,M,43,M39+
30517,6763937944281834678,F,53,F43+
30518,-1516830556977021558,F,24,F24-26
30519,4163736455567246899,F,42,F33-42
30520,-4660411074136566944,M,33,M32-38
30521,3803576518461122944,M,31,M29-31
30522,5570043414110614166,M,23,M23-26
30523,7850630532054395954,M,21,M22-
30524,-6244276620309265325,M,21,M22-
30525,-2529155681452514791,F,43,F43+
30526,-7913427491559044002,F,43,F43+
30527,8163716027532336835,F,61,F43+
30528,-9105643478584462728,M,30,M29-31
30529,-3020130367617843960,M,30,M29-31
30530,4355984014814353833,M,46,M39+
30531,-5906033889880153804,M,22,M22-
30532,-2857545766578696950,F,34,F33-42
30533,-3687326452607769215,M,35,M32-38
30534,4093972156395752388,F,25,F24-26
30535,-3588865410416911079,M,28,M27-28
30536,7205581178790895135,M,32,M32-38
30537,7610592033101611524,M,28,M27-28
30538,-65073410003114037,M,30,M29-31
30539,-5246983015387274952,M,58,M39+
30540,-7056529989358431871,M,18,M22-
30541,6402427804708516554,M,50,M39+
30542,-6888333317545644245,F,54,F43+
30543,-7816226825873245848,F,29,F29-32
30544,1203178860367139648,M,32,M32-38
30545,2218142353010370902,M,27,M27-28
30546,-2247350149414890045,F,19,F23-
30547,693361538058720807,F,19,F23-
30548,-616690791583226761,F,25,F24-26
30549,3529749153128960245,M,35,M32-38
30550,-4144674661869900295,M,23,M23-26
30551,3825661195818341602,M,33,M32-38
30552,4773578526447918768,M,61,M39+
30553,2516816547410548210,M,22,M22-
30554,4694195169223034685,F,42,F33-42
30555,-4786029296553339780,F,28,F27-28
30556,6596540345863184348,M,34,M32-38
30557,-1939106281011189635,F,42,F33-42
30558,-6815889873515140678,M,44,M39+
30559,5125354690175491209,M,44,M39+
30560,-4055423037557030933,F,20,F23-
30561,-6254647019686483191,F,24,F24-26
30562,8807375005670583839,M,48,M39+
30563,-1298939727851272005,M,48,M39+
30564,-3310052985252088444,M,48,M39+
30565,5149777180835820921,M,45,M39+
30566,2311518596062063864,M,20,M22-
30567,661016621287404974,M,25,M23-26
30568,295642022949268651,M,25,M23-26
30569,622959754161378730,F,38,F33-42
30570,2083994005865935198,M,34,M32-38
30571,7740205639182929947,F,19,F23-
30572,-8952541363097602127,M,28,M27-28
30573,-2530609882299070715,M,43,M39+
30574,-7129546997464964646,M,27,M27-28
30575,-6821282497662412257,F,33,F33-42
30576,6753622452627354773,F,51,F43+
30577,9143279448279570600,F,30,F29-32
30578,2343433997974187290,F,28,F27-28
30579,-7516004958464020847,F,31,F29-32
30580,2233678095597230329,M,21,M22-
30581,-6405876043221781614,M,42,M39+
30582,2787511317929680969,M,42,M39+
30583,-1681418662610093161,M,42,M39+
30584,-6061321345770138503,F,43,F43+
30585,3599978745087310309,F,28,F27-28
30586,-4860780174872359342,F,29,F29-32
30587,-2309532200584222945,M,36,M32-38
30588,3330192758402783848,M,29,M29-31
30589,5912197332616168024,M,40,M39+
30590,1570955105239258370,M,24,M23-26
30591,-836366390022570379,M,27,M27-28
30592,-5736320944830369669,M,48,M39+
30593,668849646159267555,F,29,F29-32
30594,5395717935004113833,F,29,F29-32
30595,5470931322873234854,M,32,M32-38
30596,-197068091893312152,M,19,M22-
30597,7109579867500478871,M,41,M39+
30598,4272493090371394893,M,21,M22-
30599,-5977579999561707614,M,38,M32-38
30600,3618725241319518116,M,38,M32-38
30601,5633532243501696864,M,32,M32-38
30602,-3952903459328983988,M,43,M39+
30603,2409305431735690945,M,22,M22-
30604,-9028744895718621260,M,23,M23-26
30605,-7689817105670023551,M,22,M22-
30606,5354786400125059061,M,29,M29-31
30607,394922282743204384,M,29,M29-31
30608,542449802434699487,M,30,M29-31
30609,7385111176100718630,F,23,F23-
30610,6409158359661719225,M,27,M27-28
30611,7851895465638903831,M,46,M39+
30612,-6036664182295875621,M,50,M39+
30613,-3424155322052046535,M,50,M39+
30614,-1541339018572229049,M,41,M39+
30615,-6101158445720402562,M,41,M39+
30616,6839237451411780763,M,41,M39+
30617,-20380850261177711,M,45,M39+
30618,8878260941595273879,M,38,M32-38
30619,2401028459352750953,M,35,M32-38
30620,-1227514351399368403,M,25,M23-26
30621,7239080402151959265,M,41,M39+
30622,7752298389957086192,M,80,M39+
30623,8971573473530798510,F,27,F27-28
30624,-2145474373534652720,M,37,M32-38
30625,8370138466573765141,M,28,M27-28
30626,3696963211650502168,F,28,F27-28
30627,8927570708002760796,M,40,M39+
30628,553569690084596805,M,28,M27-28
30629,967423984076553853,M,26,M23-26
30630,-9014350292550220116,M,23,M23-26
30631,-1432723466375897059,M,29,M29-31
30632,8688167267893994082,M,29,M29-31
30633,6832354068088369646,M,22,M22-
30634,-1820334256795173604,M,29,M29-31
30635,-7610264280590941947,F,23,F23-
30636,3915482673852408456,F,25,F24-26
30637,7748521022361511701,F,36,F33-42
30638,9200913606545443718,F,48,F43+
30639,972711911566353151,F,51,F43+
30640,-7909935828868733892,F,24,F24-26
30641,8175424447888644842,M,19,M22-
30642,-5080051514408049802,F,27,F27-28
30643,4298385149143923403,F,25,F24-26
30644,-2694360668766215560,M,54,M39+
30645,-8477737311995933421,M,24,M23-26
30646,4259871565468317902,M,42,M39+
30647,6236381829227306758,F,19,F23-
30648,1189499317948945970,M,29,M29-31
30649,-2612963501915224271,M,34,M32-38
30650,-8467496396362010810,F,38,F33-42
30651,-4046570442647917168,F,43,F43+
30652,-2098030517481518152,M,38,M32-38
30653,2864080675351664172,M,32,M32-38
30654,-1423438234859841319,M,32,M32-38
30655,-3049295064177673877,M,20,M22-
30656,-4004950237845512213,M,34,M32-38
30657,-3289848229286388800,F,31,F29-32
30658,-5458096265881208071,F,42,F33-42
30659,-7122248301708063771,M,33,M32-38
30660,-6937015453809011267,F,33,F33-42
30661,3337838341632777029,M,24,M23-26
30662,5346089272082095091,M,30,M29-31
30663,-6331831047852963805,M,46,M39+
